person_id,person_name,person_name_cn,year,city,country,place_raw,domain,sources,contribution
jeff-dean,Jeff Dean,杰夫·迪恩,2011,Palo Alto,US,"Palo Alto / Mountain View, California, USA",工业,"mimo,native",把“深度学习要规模化”做成组织与基础设施：训练大模型需要的工程体系、分布式训练和平台化工具开始成型。
jeff-dean,Jeff Dean,杰夫·迪恩,2012,Palo Alto,US,"Palo Alto / Mountain View, California, USA",工业,"mimo,native",把“深度学习要规模化”做成组织与基础设施：训练大模型需要的工程体系、分布式训练和平台化工具开始成型。
jeff-dean,Jeff Dean,杰夫·迪恩,2013,Palo Alto,US,"Palo Alto / Mountain View, California, USA",工业,"mimo,native",把“深度学习要规模化”做成组织与基础设施：训练大模型需要的工程体系、分布式训练和平台化工具开始成型。
jeff-dean,Jeff Dean,杰夫·迪恩,2014,Palo Alto,US,"Palo Alto / Mountain View, California, USA",工业,"mimo,native",把“深度学习要规模化”做成组织与基础设施：训练大模型需要的工程体系、分布式训练和平台化工具开始成型。
jeff-dean,Jeff Dean,杰夫·迪恩,2015,Palo Alto,US,"Palo Alto / Mountain View, California, USA",工业,"mimo,native",把“深度学习要规模化”做成组织与基础设施：训练大模型需要的工程体系、分布式训练和平台化工具开始成型。
jeff-dean,Jeff Dean,杰夫·迪恩,2016,Palo Alto,US,"Palo Alto / Mountain View, California, USA",工业,"mimo,native",把“深度学习要规模化”做成组织与基础设施：训练大模型需要的工程体系、分布式训练和平台化工具开始成型。
jeff-dean,Jeff Dean,杰夫·迪恩,2017,Palo Alto,US,"Palo Alto / Mountain View, California, USA",工业,"mimo,native",把“深度学习要规模化”做成组织与基础设施：训练大模型需要的工程体系、分布式训练和平台化工具开始成型。
jeff-dean,Jeff Dean,杰夫·迪恩,2018,Palo Alto,US,"Palo Alto / Mountain View, California, USA",工业,"mimo,native",把“深度学习要规模化”做成组织与基础设施：训练大模型需要的工程体系、分布式训练和平台化工具开始成型。
jeff-dean,Jeff Dean,杰夫·迪恩,2019,Palo Alto,US,"Palo Alto / Mountain View, California, USA",工业,"mimo,native",把“深度学习要规模化”做成组织与基础设施：训练大模型需要的工程体系、分布式训练和平台化工具开始成型。
jeff-dean,Jeff Dean,杰夫·迪恩,2020,Palo Alto,US,"Palo Alto / Mountain View, California, USA",工业,"mimo,native",把“深度学习要规模化”做成组织与基础设施：训练大模型需要的工程体系、分布式训练和平台化工具开始成型。
jeff-dean,Jeff Dean,杰夫·迪恩,2021,Palo Alto,US,"Palo Alto / Mountain View, California, USA",工业,"mimo,native",把“深度学习要规模化”做成组织与基础设施：训练大模型需要的工程体系、分布式训练和平台化工具开始成型。
jeff-dean,Jeff Dean,杰夫·迪恩,2022,Palo Alto,US,"Palo Alto / Mountain View, California, USA",工业,"mimo,native",把“深度学习要规模化”做成组织与基础设施：训练大模型需要的工程体系、分布式训练和平台化工具开始成型。
jeff-dean,Jeff Dean,杰夫·迪恩,2023,Palo Alto,US,"Palo Alto / Mountain View, California, USA",工业,"mimo,native",把“深度学习要规模化”做成组织与基础设施：训练大模型需要的工程体系、分布式训练和平台化工具开始成型。
jeff-dean,Jeff Dean,杰夫·迪恩,2024,Palo Alto,US,"Palo Alto / Mountain View, California, USA",工业,"mimo,native",把“深度学习要规模化”做成组织与基础设施：训练大模型需要的工程体系、分布式训练和平台化工具开始成型。
jeff-dean,Jeff Dean,杰夫·迪恩,2025,Palo Alto,US,"Palo Alto / Mountain View, California, USA",工业,"mimo,native",把“深度学习要规模化”做成组织与基础设施：训练大模型需要的工程体系、分布式训练和平台化工具开始成型。
jeff-dean,Jeff Dean,杰夫·迪恩,2026,Palo Alto,US,"Palo Alto / Mountain View, California, USA",工业,"mimo,native",把“深度学习要规模化”做成组织与基础设施：训练大模型需要的工程体系、分布式训练和平台化工具开始成型。
jensen-huang,Jensen Huang,黄仁勋,1963,Tainan,,"Tainan, Taiwan",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1964,Tainan,,"Tainan, Taiwan",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1965,Tainan,,"Tainan, Taiwan",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1966,Tainan,,"Tainan, Taiwan",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1967,Tainan,,"Tainan, Taiwan",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1968,Bangkok,,"Bangkok, Thailand",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1969,Bangkok,,"Bangkok, Thailand",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1970,Bangkok,,"Bangkok, Thailand",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1971,Bangkok,,"Bangkok, Thailand",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1972,Bangkok,,"Bangkok, Thailand",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1973,Oneida,US,"Oneida, Kentucky, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1974,Oneida,US,"Oneida, Kentucky, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1975,Portland,US,"Portland / Aloha, Oregon, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1976,Portland,US,"Portland / Aloha, Oregon, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1977,Portland,US,"Portland / Aloha, Oregon, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1978,Portland,US,"Portland / Aloha, Oregon, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1979,Corvallis,US,"Corvallis, Oregon, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1980,Corvallis,US,"Corvallis, Oregon, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1981,Corvallis,US,"Corvallis, Oregon, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1982,Corvallis,US,"Corvallis, Oregon, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1983,Corvallis,US,"Corvallis, Oregon, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1984,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1985,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1986,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1987,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1988,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1989,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1990,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1991,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1992,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1993,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1994,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1995,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1996,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1997,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1998,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,1999,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,2000,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,2001,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,2002,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,2003,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,2004,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,2005,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,2006,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,2007,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,2008,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,2009,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,2010,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,2011,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,2012,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,2013,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,2014,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,2015,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,2016,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,2017,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,2018,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,2019,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,2020,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,2021,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,2022,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,2023,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,2024,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,2025,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jensen-huang,Jensen Huang,黄仁勋,2026,Santa Clara,US,"Santa Clara / San Jose, California, USA",工业,"mimo,native",把 GPU + CUDA 这条路持续押注并做到极致，直接把“训练速度/训练规模”的上限推高。
jingren-zhou,Jingren Zhou,周靖人,1976,上海,,上海,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,1977,成都,,成都,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,1978,成都,,成都,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,1979,成都,,成都,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,1980,成都,,成都,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,1981,成都,,成都,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,1982,成都,,成都,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,1983,成都,,成都,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,1984,成都,,成都,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,1985,成都,,成都,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,1986,成都,,成都,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,1987,成都,,成都,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,1988,成都,,成都,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,1989,成都,,成都,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,1990,成都,,成都,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,1991,成都,,成都,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,1992,成都,,成都,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,1993,成都,,成都,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,1994,合肥,,合肥,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,1995,合肥,,合肥,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,1996,合肥,,合肥,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,1997,合肥,,合肥,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,1998,合肥,,合肥,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,1999,New York,US,"New York, NY, USA",Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,2000,New York,US,"New York, NY, USA",Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,2001,New York,US,"New York, NY, USA",Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,2002,New York,US,"New York, NY, USA",Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,2003,New York,US,"New York, NY, USA",Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,2004,Redmond,US,"Redmond, WA, USA",Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,2005,Redmond,US,"Redmond, WA, USA",Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,2006,Redmond,US,"Redmond, WA, USA",Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,2007,Redmond,US,"Redmond, WA, USA",Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,2008,Redmond,US,"Redmond, WA, USA",Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,2009,Redmond,US,"Redmond, WA, USA",Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,2010,Redmond,US,"Redmond, WA, USA",Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,2011,Redmond,US,"Redmond, WA, USA",Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,2012,Redmond,US,"Redmond, WA, USA",Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,2013,Redmond,US,"Redmond, WA, USA",Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,2014,Redmond,US,"Redmond, WA, USA",Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,2015,杭州,,杭州,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,2016,杭州,,杭州,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,2017,杭州,,杭州,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,2018,杭州,,杭州,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,2019,杭州,,杭州,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,2020,杭州,,杭州,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,2021,杭州,,杭州,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,2022,杭州,,杭州,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,2023,杭州,,杭州,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,2024,杭州,,杭州,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,2025,杭州,,杭州,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
jingren-zhou,Jingren Zhou,周靖人,2026,杭州,,杭州,Industry,native,阿里云 CTO / 通义实验室负责人；推动通义千问（Qwen）及阿里云大模型战略
junjie-yan,Junjie Yan,闫俊杰,1989,商丘,,商丘,Industry,native,MiniMax 创始人/CEO；推动多模态与通用大模型产品化
junjie-yan,Junjie Yan,闫俊杰,1990,商丘,,商丘,Industry,native,MiniMax 创始人/CEO；推动多模态与通用大模型产品化
junjie-yan,Junjie Yan,闫俊杰,1991,商丘,,商丘,Industry,native,MiniMax 创始人/CEO；推动多模态与通用大模型产品化
junjie-yan,Junjie Yan,闫俊杰,1992,商丘,,商丘,Industry,native,MiniMax 创始人/CEO；推动多模态与通用大模型产品化
junjie-yan,Junjie Yan,闫俊杰,1993,商丘,,商丘,Industry,native,MiniMax 创始人/CEO；推动多模态与通用大模型产品化
junjie-yan,Junjie Yan,闫俊杰,1994,商丘,,商丘,Industry,native,MiniMax 创始人/CEO；推动多模态与通用大模型产品化
junjie-yan,Junjie Yan,闫俊杰,1995,商丘,,商丘,Industry,native,MiniMax 创始人/CEO；推动多模态与通用大模型产品化
junjie-yan,Junjie Yan,闫俊杰,1996,商丘,,商丘,Industry,native,MiniMax 创始人/CEO；推动多模态与通用大模型产品化
junjie-yan,Junjie Yan,闫俊杰,1997,商丘,,商丘,Industry,native,MiniMax 创始人/CEO；推动多模态与通用大模型产品化
junjie-yan,Junjie Yan,闫俊杰,1998,商丘,,商丘,Industry,native,MiniMax 创始人/CEO；推动多模态与通用大模型产品化
junjie-yan,Junjie Yan,闫俊杰,1999,商丘,,商丘,Industry,native,MiniMax 创始人/CEO；推动多模态与通用大模型产品化
junjie-yan,Junjie Yan,闫俊杰,2000,商丘,,商丘,Industry,native,MiniMax 创始人/CEO；推动多模态与通用大模型产品化
junjie-yan,Junjie Yan,闫俊杰,2001,商丘,,商丘,Industry,native,MiniMax 创始人/CEO；推动多模态与通用大模型产品化
junjie-yan,Junjie Yan,闫俊杰,2002,商丘,,商丘,Industry,native,MiniMax 创始人/CEO；推动多模态与通用大模型产品化
junjie-yan,Junjie Yan,闫俊杰,2003,商丘,,商丘,Industry,native,MiniMax 创始人/CEO；推动多模态与通用大模型产品化
